ResponseName,ReleaseDate,Metacritic,RecommendationCount,IsFree,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceInitial,After2014,Expensive
Mayjasmine Episode01 - What is God?,2015.0,0,120,False,False,True,False,True,False,False,False,False,False,False,False,False,False,9.99,1,0
Ghost of a Tale,2016.0,0,328,False,False,True,True,True,False,False,True,False,True,False,False,False,False,19.99,1,0
Left Alone,2016.0,0,167,False,False,True,True,True,False,False,False,False,False,False,False,False,False,6.99,1,0
Emily is Away,2015.0,0,24543,True,False,True,False,True,True,False,False,True,False,True,False,False,False,0.0,1,0
Everybodys Gone to the Rapture,2016.0,76,364,False,False,True,False,True,True,False,False,False,False,False,False,False,False,19.99,1,0
Apotheon Arena,2015.0,0,710,True,False,True,True,False,False,False,False,False,False,True,False,False,False,0.0,1,0
Street Warriors Online,2016.0,0,236,True,False,False,True,False,False,False,False,False,True,True,True,False,False,0.0,1,0
Major\Minor,2016.0,0,359,False,False,True,False,True,False,False,True,True,False,False,False,False,False,9.99,1,0
hocus,2015.0,0,219,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.99,1,0
Turbo Pug,2015.0,0,2470,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.99,1,0
March of War: FaceOff - XL,2015.0,0,157,False,False,True,False,False,True,True,False,False,True,True,False,False,False,0.0,1,0
Callys Caves 3,2016.0,0,176,False,False,True,True,True,False,False,True,False,False,False,False,False,False,6.99,1,0
Tempest,2016.0,0,516,False,False,True,True,False,False,False,True,False,False,False,False,False,False,14.99,1,0
Helens Mysterious Castle,2016.0,0,149,False,False,True,False,False,True,False,True,False,False,False,False,False,False,1.99,1,0
Polaris Sector,2016.0,76,239,False,False,False,False,False,False,True,False,True,False,False,False,False,False,39.99,1,1
Wick,2015.0,0,207,False,False,True,True,True,False,False,False,False,False,False,False,False,False,5.99,1,0
RWBY: Grimm Eclipse,2016.0,0,6603,False,False,True,True,True,False,False,False,False,False,False,False,False,False,24.99,1,1
Space Pirate Trainer,2016.0,0,720,False,False,False,True,False,False,False,False,False,True,False,False,False,False,14.99,1,0
Idle Civilization,2015.0,0,107,False,False,True,False,False,False,True,True,True,True,False,False,False,False,4.99,1,0
DreadOut: Keepers of The Dark,2016.0,0,154,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.99,1,0
That Dragon Cancer,2016.0,78,582,False,False,True,False,True,False,False,False,False,False,False,False,False,False,14.99,1,0
Starpoint Gemini Warlords,2016.0,0,238,False,False,False,True,False,False,True,True,True,True,False,False,False,False,24.99,1,1
Lifeless,2016.0,0,315,False,False,True,True,False,False,False,False,False,True,False,False,False,False,19.99,1,0
Home Design 3D,2015.0,0,170,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99,1,0
NEKOPARA Vol. 2,2016.0,0,3733,False,False,True,False,False,True,False,False,False,False,False,False,False,False,9.99,1,0
Atlantic Fleet,2016.0,0,304,False,False,False,False,False,False,True,False,True,False,False,False,False,False,9.99,1,0
The Deed,2015.0,0,706,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.99,1,0
StarBreak,2016.0,0,597,True,False,True,True,False,False,False,False,False,False,True,False,False,True,0.0,1,0
BLARP!,2016.0,0,118,False,False,True,False,False,True,False,False,False,False,False,False,False,False,2.99,1,0
I must kill...: Fresh Meat,2015.0,0,187,True,False,True,False,True,False,False,False,False,True,True,False,False,False,0.0,1,0
CHKN,2016.0,0,182,False,False,True,False,True,True,False,False,False,True,False,False,False,False,14.99,1,0
Catch Me,2016.0,0,389,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5.99,1,0
Plantera,2016.0,0,1617,False,False,True,False,False,True,False,False,True,False,False,False,False,False,2.99,1,0
Deponia Doomsday,2016.0,76,1095,False,False,True,False,True,False,False,False,False,False,False,False,False,False,29.99,1,1
Age of Steel: Recharge,2016.0,0,101,False,False,True,True,False,True,True,False,False,False,False,False,False,False,6.99,1,0
Samorost 3,2016.0,80,548,False,False,True,False,True,True,False,False,False,False,False,False,False,False,19.99,1,0
CUPID - A free to play Visual Novel,2016.0,0,479,True,False,True,False,False,False,False,True,True,False,True,False,False,False,0.0,1,0
Sakura Santa,2015.0,0,276,False,False,False,False,True,True,False,False,False,False,False,False,False,False,9.99,1,0
OH! RPG!,2015.0,0,296,False,False,True,False,True,True,True,True,False,False,False,False,False,False,2.99,1,0
World of Fishing,2016.0,0,281,True,False,False,False,False,False,False,True,True,False,True,True,False,True,0.0,1,0
Heaven Island Life,2016.0,0,261,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.99,1,0
ShipLord,2015.0,0,211,False,False,True,True,True,True,False,False,False,False,False,False,False,False,2.99,1,0
Godus Wars,2016.0,0,415,False,False,True,False,False,True,True,False,True,True,False,False,False,False,14.99,1,0
Metaverse Construction Kit,2015.0,0,200,True,False,True,False,False,True,False,False,True,False,True,False,False,False,0.0,1,0
Divergence: Online,2016.0,0,118,False,False,True,True,False,False,False,True,False,True,False,False,False,True,29.99,1,1
Devil Daggers,2016.0,83,1855,False,False,True,True,False,False,False,False,False,False,False,False,False,False,4.99,1,0
Community College Hero: Trial by Fire,2015.0,0,194,False,False,True,False,False,False,False,True,False,False,False,False,False,False,3.99,1,0
Furi,2016.0,75,534,False,False,False,True,False,False,False,False,False,False,False,False,False,False,24.99,1,1
Project Highrise,2016.0,74,315,False,False,False,False,False,False,True,False,True,False,False,False,False,False,19.99,1,0
HERO DEFENSE,2016.0,0,351,False,False,True,True,False,False,True,True,False,False,False,False,False,False,14.99,1,0
Invasion: Brain Craving,2016.0,0,117,False,False,True,True,True,True,True,True,True,False,False,False,False,False,0.99,1,0
Carpe Diem,2015.0,0,5171,True,False,True,False,False,True,False,False,False,False,True,False,False,False,0.0,1,0
Etaria | Survival Adventure,2016.0,0,104,False,False,True,True,True,False,False,True,False,False,False,False,False,False,0.99,1,0
Balrum,2016.0,0,203,False,False,True,False,True,False,True,True,False,False,False,False,False,False,14.99,1,0
Iron Snout,2016.0,0,7445,True,False,True,True,False,False,False,False,False,False,True,False,False,False,0.0,1,0
Wolcen: Lords of Mayhem,2016.0,0,500,False,False,True,True,True,False,False,True,False,True,False,False,False,False,19.99,1,0
Farm Expert 2017,2016.0,0,244,False,False,True,False,False,False,False,False,True,False,False,False,False,False,19.99,1,0
Imperia Online,2016.0,0,137,True,False,False,False,False,False,True,False,True,False,True,False,False,True,0.0,1,0
Bell Ringer,2016.0,0,321,False,False,True,True,False,False,False,False,False,False,False,False,False,False,6.99,1,0
Shadwen,2016.0,0,241,False,False,False,True,True,False,False,False,False,False,False,False,False,False,16.99,1,0
One Piece Burning Blood,2016.0,0,279,False,False,False,True,False,False,False,False,False,False,False,False,False,False,49.99,1,1
The Room Two,2016.0,0,893,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4.99,1,0
Cloudlands : VR Minigolf,2016.0,0,157,False,False,False,False,False,True,False,False,False,False,False,True,False,False,19.99,1,0
HunieCam Studio,2016.0,0,1824,False,False,True,False,False,False,False,False,True,False,False,False,False,False,6.99,1,0
MetaHuman Inc.,2015.0,0,132,False,False,True,False,False,False,False,True,False,False,False,False,False,False,4.99,1,0
Bubsy Two-Fur,2015.0,0,179,False,False,False,True,True,False,False,False,False,False,False,False,False,False,4.99,1,0
Grow Up,2016.0,71,432,False,False,True,False,True,True,False,False,False,False,False,False,False,False,9.99,1,0
Age of Magic CCG,2016.0,0,160,True,False,False,False,False,True,True,False,False,False,True,False,False,True,0.0,1,0
Xuan Yuan Jian Wai Chuan Qiong Zhi Fei (The Gate of Firmament),2016.0,0,661,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14.99,1,0
Fernbus Simulator,2016.0,0,678,False,False,False,False,False,False,False,False,True,False,False,False,False,False,34.99,1,1
Cosmic Trip,2016.0,0,224,False,False,False,True,True,False,True,False,False,True,False,False,False,False,14.99,1,0
8-Bit Armies,2016.0,0,920,False,False,True,False,False,False,True,False,True,False,False,False,False,False,14.99,1,0
Orcs Must Die! Unchained - Open Beta,2016.0,0,3195,True,False,False,True,False,False,True,False,False,False,True,False,False,False,0.0,1,0
Democracy 3 Africa,2016.0,0,118,False,False,True,False,False,False,True,False,True,False,False,False,False,False,14.99,1,0
Way of the Samurai 3,2016.0,0,106,False,False,False,True,True,False,False,False,False,False,False,False,False,False,19.99,1,0
Factorio,2016.0,0,12547,False,False,True,False,False,True,True,False,True,True,False,False,False,False,20.0,1,0
NightCry,2016.0,46,136,False,False,True,False,True,False,False,False,False,False,False,False,False,False,24.99,1,1
Whos Your Daddy,2016.0,0,8300,False,False,True,True,False,True,False,False,False,False,False,False,False,False,4.99,1,0
A Chair in a Room : Greenwater,2016.0,0,247,False,False,True,False,True,False,False,False,True,False,False,False,False,False,24.99,1,1
PERFECT ANGLE: The puzzle game based on optical illusions,2015.0,0,220,False,False,True,False,True,True,True,False,False,False,False,False,False,False,6.99,1,0
CALENDULA,2016.0,70,191,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.99,1,0
Hitman GO: Definitive Edition,2016.0,72,258,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.99,1,0
Zavix Tower,2016.0,0,236,False,False,True,False,True,True,True,True,False,False,False,False,False,False,14.99,1,0
The Withering,2015.0,0,194,False,False,True,True,True,False,True,True,True,True,False,False,False,False,9.99,1,0
Aozora Meikyuu,2016.0,0,273,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4.99,1,0
Islet Online,2016.0,0,215,False,False,True,False,False,False,False,True,False,True,False,False,False,True,24.99,1,1
MadOut Open City,2016.0,0,184,False,False,True,True,False,False,False,False,True,False,False,True,True,False,7.99,1,0
Attack Heroes,2016.0,0,183,False,False,True,False,True,False,True,True,False,True,False,False,False,False,9.99,1,0
TurnOn,2016.0,67,135,False,False,True,True,True,True,False,False,False,False,False,False,False,False,14.99,1,0
Windlands,2016.0,0,456,False,False,True,False,True,False,False,False,False,False,False,False,False,False,19.99,1,0
Endorlight,2016.0,0,803,False,False,True,False,True,True,False,False,False,False,False,False,False,False,2.99,1,0
Chasing Dead,2016.0,0,204,False,False,True,True,True,False,False,False,False,False,False,False,False,False,9.99,1,0
Momodora: Reverie Under the Moonlight,2016.0,0,1408,False,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99,1,0
White Mirror,2016.0,0,225,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.99,1,0
Youtubers Life,2016.0,0,5028,False,False,True,False,False,False,True,False,True,True,False,False,False,False,14.99,1,0
Neon Chrome,2016.0,74,165,False,False,True,True,True,False,False,True,False,False,False,False,False,False,14.99,1,0
The Quest,2016.0,0,151,False,False,True,False,True,False,False,True,False,False,False,False,False,False,9.99,1,0
Linea the Game,2016.0,0,382,False,False,True,True,False,True,False,False,False,False,False,False,False,False,1.99,1,0
Kivi Toilet and Shotgun,2016.0,0,232,False,False,True,True,True,True,False,False,False,False,False,False,False,False,0.99,1,0
Feed and Grow: Fish,2016.0,0,268,False,False,True,True,False,False,False,False,True,True,False,False,False,False,14.99,1,0
Sepia Tears,2016.0,0,574,True,False,True,False,False,True,False,False,True,False,True,False,False,False,0.0,1,0
Stikbold! A Dodgeball Adventure,2016.0,0,193,False,False,True,True,False,False,False,False,False,False,False,True,False,False,9.99,1,0
Space Pilgrim Episode I: Alpha Centauri,2015.0,0,370,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1.99,1,0
Resilience: Wave Survival,2015.0,0,111,False,False,True,True,True,True,False,False,False,False,False,False,False,False,5.99,1,0
The Walking Dead: Michonne - A Telltale Miniseries,2016.0,0,2177,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14.99,1,0
A Wild Catgirl Appears!,2016.0,0,137,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.99,1,0
Fairy Tale Mysteries: The Puppet Thief,2016.0,0,105,False,False,False,False,True,True,False,False,False,False,False,False,False,False,9.99,1,0
Dungeon Rushers,2016.0,0,213,False,False,True,False,True,False,True,True,False,False,False,False,False,False,14.99,1,0
Spellweaver,2016.0,63,916,True,False,True,False,False,False,True,False,False,False,True,False,False,True,0.0,1,0
IMSCARED,2016.0,0,257,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.99,1,0
Bunny Hop League,2016.0,0,164,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3.99,1,0
The Sad Story of Emmeline Burns,2016.0,0,362,True,False,True,False,True,True,False,False,False,False,False,False,False,False,0.0,1,0
Dance of Death,2015.0,0,203,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.99,1,0
Of Kings And Men,2016.0,0,1239,False,False,True,True,False,False,True,True,False,True,False,False,False,False,24.99,1,1
Lucy -The Eternity She Wished For-,2016.0,0,352,False,False,True,False,False,True,False,False,True,False,False,False,False,False,9.99,1,0
WolfQuest,2016.0,0,221,False,False,False,False,False,False,False,True,True,False,False,False,False,False,9.99,1,0
Golf With Your Friends,2016.0,0,3956,False,False,True,False,False,True,False,False,False,True,False,True,False,False,5.99,1,0
Mushroom Wars,2016.0,80,126,False,False,True,True,False,False,True,False,False,False,False,False,False,False,9.99,1,0
